project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,May,04,2.437413e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,May,05,1.821432e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,May,06,3.868681e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,May,07,1.660394e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,May,08,2.22834e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,June,01,2.692168e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,June,02,1.117744e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,June,03,2.238125e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,June,04,2.7076e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,June,05,2.630468e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,June,06,3.939587e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,June,07,1.314594e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,June,08,2.890098e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,July,01,2.723247e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,July,02,5.354761e-06
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,July,03,2.018493e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,July,04,2.847827e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,July,05,3.018554e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,July,06,3.464339e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,July,07,8.384108e-06
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,July,08,2.762648e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Aug,01,3.149534e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Aug,02,6.963029e-06
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Aug,03,2.020598e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Aug,04,2.649565e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Aug,05,3.086326e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Aug,06,3.674243e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Aug,07,9.546718e-06
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Aug,08,2.304185e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Sept,01,3.358562e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Sept,02,1.465825e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Sept,03,2.513478e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Sept,04,2.404755e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Sept,05,2.850577e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Sept,06,3.844289e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Sept,07,1.862226e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Sept,08,2.137007e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Oct,01,4.307709e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Oct,02,2.576422e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Oct,03,2.948733e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Oct,04,2.267186e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Oct,05,2.870565e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Oct,06,3.979625e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Oct,07,2.384567e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Oct,08,1.605915e-05
