project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,DJF,deutschland,278.1189,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,MAM,deutschland,283.107,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,JJA,deutschland,291.5695,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,SON,deutschland,284.444,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,ANN,deutschland,0.02991297,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,DJF,deutschland,0.111644,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,MAM,deutschland,0.00579694,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,SON,deutschland,0.002210958,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2070-01-01 to 2099-12-31,r1i1p1,pr,ANN,deutschland,3.223516e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2070-01-01 to 2099-12-31,r1i1p1,pr,DJF,deutschland,3.743916e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
